t,h_GR,h_model
6.7516879219804949e+01,-2.3211480603116055e-01,-2.3211480603116055e-01
6.7566891722930734e+01,-2.3454640684870445e-01,-2.3454640684870445e-01
6.7616904226056519e+01,-2.3697654101873736e-01,-2.3697654101873736e-01
6.7666916729182304e+01,-2.3940519334533156e-01,-2.3940519334533156e-01
6.7716929232308075e+01,-2.4183234864182473e-01,-2.4183234864182473e-01
6.7766941735433861e+01,-2.4425799173091817e-01,-2.4425799173091817e-01
6.7816954238559646e+01,-2.4668210744476621e-01,-2.4668210744476621e-01
6.7866966741685431e+01,-2.4910468062507618e-01,-2.4910468062507618e-01
6.7916979244811202e+01,-2.5152569612319892e-01,-2.5152569612319892e-01
6.7966991747936987e+01,-2.5394513880022873e-01,-2.5394513880022873e-01
6.8017004251062772e+01,-2.5636299352709224e-01,-2.5636299352709224e-01
6.8067016754188543e+01,-2.5877924518464579e-01,-2.5877924518464579e-01
6.8117029257314329e+01,-2.6119387866377258e-01,-2.6119387866377258e-01
6.8167041760440114e+01,-2.6360687886547168e-01,-2.6360687886547168e-01
6.8217054263565899e+01,-2.6601823070095637e-01,-2.6601823070095637e-01
6.8267066766691670e+01,-2.6842791909174629e-01,-2.6842791909174629e-01
6.8317079269817455e+01,-2.7083592896976549e-01,-2.7083592896976549e-01
6.8367091772943240e+01,-2.7324224527743096e-01,-2.7324224527743096e-01
6.8417104276069026e+01,-2.7564685296775188e-01,-2.7564685296775188e-01
6.8467116779194797e+01,-2.7804973700441948e-01,-2.7804973700441948e-01
6.8517129282320582e+01,-2.8045088236190641e-01,-2.8045088236190641e-01
6.8567141785446367e+01,-2.8285027402555457e-01,-2.8285027402555457e-01
6.8617154288572152e+01,-2.8524789699167302e-01,-2.8524789699167302e-01
6.8667166791697923e+01,-2.8764373626762990e-01,-2.8764373626762990e-01
6.8717179294823708e+01,-2.9003777687194932e-01,-2.9003777687194932e-01
6.8767191797949494e+01,-2.9243000383440032e-01,-2.9243000383440032e-01
6.8817204301075279e+01,-2.9482040219609323e-01,-2.9482040219609323e-01
6.8867216804201050e+01,-2.9720895700957378e-01,-2.9720895700957378e-01
6.8917229307326835e+01,-2.9959565333891497e-01,-2.9959565333891497e-01
6.8967241810452620e+01,-3.0198047625981189e-01,-3.0198047625981189e-01
6.9017254313578391e+01,-3.0436341085967228e-01,-3.0436341085967228e-01
6.9067266816704176e+01,-3.0674444223771496e-01,-3.0674444223771496e-01
6.9117279319829962e+01,-3.0912355550505727e-01,-3.0912355550505727e-01
6.9167291822955747e+01,-3.1150073578481136e-01,-3.1150073578481136e-01
6.9217304326081518e+01,-3.1387596821217606e-01,-3.1387596821217606e-01
6.9267316829207303e+01,-3.1624923793453269e-01,-3.1624923793453269e-01
6.9317329332333088e+01,-3.1862053011153307e-01,-3.1862053011153307e-01
6.9367341835458873e+01,-3.2098982991519542e-01,-3.2098982991519542e-01
6.9417354338584644e+01,-3.2335712252999727e-01,-3.2335712252999727e-01
6.9467366841710430e+01,-3.2572239315296680e-01,-3.2572239315296680e-01
6.9517379344836215e+01,-3.2808562699377664e-01,-3.2808562699377664e-01
6.9567391847962000e+01,-3.3044680927483461e-01,-3.3044680927483461e-01
6.9617404351087771e+01,-3.3280592523137692e-01,-3.3280592523137692e-01
6.9667416854213556e+01,-3.3516296011156310e-01,-3.3516296011156310e-01
6.9717429357339341e+01,-3.3751789917656355e-01,-3.3751789917656355e-01
6.9767441860465112e+01,-3.3987072770065402e-01,-3.3987072770065402e-01
6.9817454363590898e+01,-3.4222143097131025e-01,-3.4222143097131025e-01
6.9867466866716683e+01,-3.4456999428929486e-01,-3.4456999428929486e-01
6.9917479369842468e+01,-3.4691640296875231e-01,-3.4691640296875231e-01
6.9967491872968239e+01,-3.4926064233730120e-01,-3.4926064233730120e-01
7.0017504376094024e+01,-3.5160269773612463e-01,-3.5160269773612463e-01
7.0067516879219809e+01,-3.5394255452006268e-01,-3.5394255452006268e-01
7.0117529382345595e+01,-3.5628019805770289e-01,-3.5628019805770289e-01
7.0167541885471366e+01,-3.5861561373147210e-01,-3.5861561373147210e-01
7.0217554388597151e+01,-3.6094878693773064e-01,-3.6094878693773064e-01
7.0267566891722936e+01,-3.6327970308685886e-01,-3.6327970308685886e-01
7.0317579394848721e+01,-3.6560834760335165e-01,-3.6560834760335165e-01
7.0367591897974492e+01,-3.6793470592590766e-01,-3.6793470592590766e-01
7.0417604401100277e+01,-3.7025876350752412e-01,-3.7025876350752412e-01
7.0467616904226063e+01,-3.7258050581558205e-01,-3.7258050581558205e-01
7.0517629407351848e+01,-3.7489991833194225e-01,-3.7489991833194225e-01
7.0567641910477619e+01,-3.7721698655303187e-01,-3.7721698655303187e-01
7.0617654413603404e+01,-3.7953169598994024e-01,-3.7953169598994024e-01
7.0667666916729189e+01,-3.8184403216850393e-01,-3.8184403216850393e-01
7.0717679419854960e+01,-3.8415398062939976e-01,-3.8415398062939976e-01
7.0767691922980745e+01,-3.8646152692823771e-01,-3.8646152692823771e-01
7.0817704426106530e+01,-3.8876665663564630e-01,-3.8876665663564630e-01
7.0867716929232316e+01,-3.9106935533736614e-01,-3.9106935533736614e-01
7.0917729432358087e+01,-3.9336960863433845e-01,-3.9336960863433845e-01
7.0967741935483872e+01,-3.9566740214279822e-01,-3.9566740214279822e-01
7.1017754438609657e+01,-3.9796272149435896e-01,-3.9796272149435896e-01
7.1067766941735442e+01,-4.0025555233610755e-01,-4.0025555233610755e-01
7.1117779444861213e+01,-4.0254588033068961e-01,-4.0254588033068961e-01
7.1167791947986998e+01,-4.0483369115640433e-01,-4.0483369115640433e-01
7.1217804451112784e+01,-4.0711897050728862e-01,-4.0711897050728862e-01
7.1267816954238569e+01,-4.0940170409320981e-01,-4.0940170409320981e-01
7.1317829457364340e+01,-4.1168187763995334e-01,-4.1168187763995334e-01
7.1367841960490125e+01,-4.1395947688931539e-01,-4.1395947688931539e-01
7.1417854463615910e+01,-4.1623448759918713e-01,-4.1623448759918713e-01
7.1467866966741695e+01,-4.1850689554364656e-01,-4.1850689554364656e-01
7.1517879469867466e+01,-4.2077668651304789e-01,-4.2077668651304789e-01
7.1567891972993252e+01,-4.2304384631410918e-01,-4.2304384631410918e-01
7.1617904476119037e+01,-4.2530836077000195e-01,-4.2530836077000195e-01
7.1667916979244808e+01,-4.2757021572043774e-01,-4.2757021572043774e-01
7.1717929482370593e+01,-4.2982939702176121e-01,-4.2982939702176121e-01
7.1767941985496378e+01,-4.3208589054703306e-01,-4.3208589054703306e-01
7.1817954488622163e+01,-4.3433968218612207e-01,-4.3433968218612207e-01
7.1867966991747934e+01,-4.3659075784579116e-01,-4.3659075784579116e-01
7.1917979494873720e+01,-4.3883910344978927e-01,-4.3883910344978927e-01
7.1967991997999505e+01,-4.4108470493893409e-01,-4.4108470493893409e-01
7.2018004501125290e+01,-4.4332754827120313e-01,-4.4332754827120313e-01
7.2068017004251061e+01,-4.4556761942182177e-01,-4.4556761942182177e-01
7.2118029507376846e+01,-4.4780490438334974e-01,-4.4780490438334974e-01
7.2168042010502631e+01,-4.5003938916576963e-01,-4.5003938916576963e-01
7.2218054513628417e+01,-4.5227105979657295e-01,-4.5227105979657295e-01
7.2268067016754188e+01,-4.5449990232084825e-01,-4.5449990232084825e-01
7.2318079519879973e+01,-4.5672590280137082e-01,-4.5672590280137082e-01
7.2368092023005758e+01,-4.5894904731868530e-01,-4.5894904731868530e-01
7.2418104526131529e+01,-4.6116932197119487e-01,-4.6116932197119487e-01
7.2468117029257314e+01,-4.6338671287525091e-01,-4.6338671287525091e-01
7.2518129532383099e+01,-4.6560120616523470e-01,-4.6560120616523470e-01
7.2568142035508885e+01,-4.6781278799364712e-01,-4.6781278799364712e-01
7.2618154538634656e+01,-4.7002144453119560e-01,-4.7002144453119560e-01
7.2668167041760441e+01,-4.7222716196687931e-01,-4.7222716196687931e-01
7.2718179544886226e+01,-4.7442992650807636e-01,-4.7442992650807636e-01
7.2768192048012011e+01,-4.7662972438062895e-01,-4.7662972438062895e-01
7.2818204551137782e+01,-4.7882654182892986e-01,-4.7882654182892986e-01
7.2868217054263567e+01,-4.8102036511601115e-01,-4.8102036511601115e-01
7.2918229557389353e+01,-4.8321118052362527e-01,-4.8321118052362527e-01
7.2968242060515138e+01,-4.8539897435233426e-01,-4.8539897435233426e-01
7.3018254563640909e+01,-4.8758373292159363e-01,-4.8758373292159363e-01
7.3068267066766694e+01,-4.8976544256984106e-01,-4.8976544256984106e-01
7.3118279569892479e+01,-4.9194408965457675e-01,-4.9194408965457675e-01
7.3168292073018264e+01,-4.9411966055245354e-01,-4.9411966055245354e-01
7.3218304576144035e+01,-4.9629214165935798e-01,-4.9629214165935798e-01
7.3268317079269821e+01,-4.9846151939050021e-01,-4.9846151939050021e-01
7.3318329582395606e+01,-5.0062778018049392e-01,-5.0062778018049392e-01
7.3368342085521377e+01,-5.0279091048344338e-01,-5.0279091048344338e-01
7.3418354588647162e+01,-5.0495089677303029e-01,-5.0495089677303029e-01
7.3468367091772947e+01,-5.0710772554259431e-01,-5.0710772554259431e-01
7.3518379594898732e+01,-5.0926138330521997e-01,-5.0926138330521997e-01
7.3568392098024503e+01,-5.1141185659381982e-01,-5.1141185659381982e-01
7.3618404601150289e+01,-5.1355913196122160e-01,-5.1355913196122160e-01
7.3668417104276074e+01,-5.1570319598024728e-01,-5.1570319598024728e-01
7.3718429607401859e+01,-5.1784403524380185e-01,-5.1784403524380185e-01
7.3768442110527630e+01,-5.1998163636495320e-01,-5.1998163636495320e-01
7.3818454613653415e+01,-5.2211598597702014e-01,-5.2211598597702014e-01
7.3868467116779200e+01,-5.2424707073365140e-01,-5.2424707073365140e-01
7.3918479619904986e+01,-5.2637487730891230e-01,-5.2637487730891230e-01
7.3968492123030757e+01,-5.2849939239736576e-01,-5.2849939239736576e-01
7.4018504626156542e+01,-5.3062060271415956e-01,-5.3062060271415956e-01
7.4068517129282327e+01,-5.3273849499510395e-01,-5.3273849499510395e-01
7.4118529632408112e+01,-5.3485305599675792e-01,-5.3485305599675792e-01
7.4168542135533883e+01,-5.3696427249651180e-01,-5.3696427249651180e-01
7.4218554638659668e+01,-5.3907213129266951e-01,-5.3907213129266951e-01
7.4268567141785454e+01,-5.4117661920453120e-01,-5.4117661920453120e-01
7.4318579644911225e+01,-5.4327772307247424e-01,-5.4327772307247424e-01
7.4368592148037010e+01,-5.4537542975803921e-01,-5.4537542975803921e-01
7.4418604651162795e+01,-5.4746972614400780e-01,-5.4746972614400780e-01
7.4468617154288580e+01,-5.4956059913448718e-01,-5.4956059913448718e-01
7.4518629657414351e+01,-5.5164803565499088e-01,-5.5164803565499088e-01
7.4568642160540136e+01,-5.5373202265252330e-01,-5.5373202265252330e-01
7.4618654663665922e+01,-5.5581254709565664e-01,-5.5581254709565664e-01
7.4668667166791707e+01,-5.5788959597461563e-01,-5.5788959597461563e-01
7.4718679669917478e+01,-5.5996315630135873e-01,-5.5996315630135873e-01
7.4768692173043263e+01,-5.6203321510965820e-01,-5.6203321510965820e-01
7.4818704676169048e+01,-5.6409975945518231e-01,-5.6409975945518231e-01
7.4868717179294833e+01,-5.6616277641557489e-01,-5.6616277641557489e-01
7.4918729682420604e+01,-5.6822225309053664e-01,-5.6822225309053664e-01
7.4968742185546390e+01,-5.7027817660190816e-01,-5.7027817660190816e-01
7.5018754688672175e+01,-5.7233053409374635e-01,-5.7233053409374635e-01
7.5068767191797946e+01,-5.7437931273240683e-01,-5.7437931273240683e-01
7.5118779694923731e+01,-5.7642449970662635e-01,-5.7642449970662635e-01
7.5168792198049516e+01,-5.7846608222759865e-01,-5.7846608222759865e-01
7.5218804701175301e+01,-5.8050404752905693e-01,-5.8050404752905693e-01
7.5268817204301072e+01,-5.8253838286735415e-01,-5.8253838286735415e-01
7.5318829707426858e+01,-5.8456907552154125e-01,-5.8456907552154125e-01
7.5368842210552643e+01,-5.8659611279344781e-01,-5.8659611279344781e-01
7.5418854713678428e+01,-5.8861948200776038e-01,-5.8861948200776038e-01
7.5468867216804199e+01,-5.9063917051210180e-01,-5.9063917051210180e-01
7.5518879719929984e+01,-5.9265516567711296e-01,-5.9265516567711296e-01
7.5568892223055769e+01,-5.9466745489652773e-01,-5.9466745489652773e-01
7.5618904726181555e+01,-5.9667602558725408e-01,-5.9667602558725408e-01
7.5668917229307326e+01,-5.9868086518945207e-01,-5.9868086518945207e-01
7.5718929732433111e+01,-6.0068196116661454e-01,-6.0068196116661454e-01
7.5768942235558896e+01,-6.0267930100564149e-01,-6.0267930100564149e-01
7.5818954738684681e+01,-6.0467287221692190e-01,-6.0467287221692190e-01
7.5868967241810452e+01,-6.0666266233440902e-01,-6.0666266233440902e-01
7.5918979744936237e+01,-6.0864865891570208e-01,-6.0864865891570208e-01
7.5968992248062023e+01,-6.1063084954211955e-01,-6.1063084954211955e-01
7.6019004751187794e+01,-6.1260922181877919e-01,-6.1260922181877919e-01
7.6069017254313579e+01,-6.1458376337467746e-01,-6.1458376337467746e-01
7.6119029757439364e+01,-6.1655446186276242e-01,-6.1655446186276242e-01
7.6169042260565149e+01,-6.1852130496001434e-01,-6.1852130496001434e-01
7.6219054763690920e+01,-6.2048428036752090e-01,-6.2048428036752090e-01
7.6269067266816705e+01,-6.2244337581055686e-01,-6.2244337581055686e-01
7.6319079769942491e+01,-6.2439857903865659e-01,-6.2439857903865659e-01
7.6369092273068276e+01,-6.2634987782569485e-01,-6.2634987782569485e-01
7.6419104776194047e+01,-6.2829725996995933e-01,-6.2829725996995933e-01
7.6469117279319832e+01,-6.3024071329423148e-01,-6.3024071329423148e-01
7.6519129782445617e+01,-6.3218022564585807e-01,-6.3218022564585807e-01
7.6569142285571402e+01,-6.3411578489683007e-01,-6.3411578489683007e-01
7.6619154788697173e+01,-6.3604737894385677e-01,-6.3604737894385677e-01
7.6669167291822959e+01,-6.3797499570844474e-01,-6.3797499570844474e-01
7.6719179794948744e+01,-6.3989862313696855e-01,-6.3989862313696855e-01
7.6769192298074529e+01,-6.4181824920074915e-01,-6.4181824920074915e-01
7.6819204801200300e+01,-6.4373386189612924e-01,-6.4373386189612924e-01
7.6869217304326085e+01,-6.4564544924454703e-01,-6.4564544924454703e-01
7.6919229807451870e+01,-6.4755299929261234e-01,-6.4755299929261234e-01
7.6969242310577641e+01,-6.4945650011217926e-01,-6.4945650011217926e-01
7.7019254813703427e+01,-6.5135593980042439e-01,-6.5135593980042439e-01
7.7069267316829212e+01,-6.5325130647991736e-01,-6.5325130647991736e-01
7.7119279819954997e+01,-6.5514258829869731e-01,-6.5514258829869731e-01
7.7169292323080768e+01,-6.5702977343034585e-01,-6.5702977343034585e-01
7.7219304826206553e+01,-6.5891285007406386e-01,-6.5891285007406386e-01
7.7269317329332338e+01,-6.6079180645474078e-01,-6.6079180645474078e-01
7.7319329832458124e+01,-6.6266663082303123e-01,-6.6266663082303123e-01
7.7369342335583895e+01,-6.6453731145542827e-01,-6.6453731145542827e-01
7.7419354838709680e+01,-6.6640383665433600e-01,-6.6640383665433600e-01
7.7469367341835465e+01,-6.6826619474814319e-01,-6.6826619474814319e-01
7.7519379844961250e+01,-6.7012437409129544e-01,-6.7012437409129544e-01
7.7569392348087021e+01,-6.7197836306436831e-01,-6.7197836306436831e-01
7.7619404851212806e+01,-6.7382815007414221e-01,-6.7382815007414221e-01
7.7669417354338592e+01,-6.7567372355367095e-01,-6.7567372355367095e-01
7.7719429857464362e+01,-6.7751507196235605e-01,-6.7751507196235605e-01
7.7769442360590148e+01,-6.7935218378602080e-01,-6.7935218378602080e-01
7.7819454863715933e+01,-6.8118504753697862e-01,-6.8118504753697862e-01
7.7869467366841718e+01,-6.8301365175410678e-01,-6.8301365175410678e-01
7.7919479869967489e+01,-6.8483798500291870e-01,-6.8483798500291870e-01
7.7969492373093274e+01,-6.8665803587563445e-01,-6.8665803587563445e-01
7.8019504876219059e+01,-6.8847379299125233e-01,-6.8847379299125233e-01
7.8069517379344845e+01,-6.9028524499561983e-01,-6.9028524499561983e-01
7.8119529882470616e+01,-6.9209238056150402e-01,-6.9209238056150402e-01
7.8169542385596401e+01,-6.9389518838866560e-01,-6.9389518838866560e-01
7.8219554888722186e+01,-6.9569365720392484e-01,-6.9569365720392484e-01
7.8269567391847971e+01,-6.9748777576123522e-01,-6.9748777576123522e-01
7.8319579894973742e+01,-6.9927753284175231e-01,-6.9927753284175231e-01
7.8369592398099527e+01,-7.0106291725390624e-01,-7.0106291725390624e-01
7.8419604901225313e+01,-7.0284391783346800e-01,-7.0284391783346800e-01
7.8469617404351098e+01,-7.0462052344362269e-01,-7.0462052344362269e-01
7.8519629907476869e+01,-7.0639272297503597e-01,-7.0639272297503597e-01
7.8569642410602654e+01,-7.0816050534592778e-01,-7.0816050534592778e-01
7.8619654913728439e+01,-7.0992385950213699e-01,-7.0992385950213699e-01
7.8669667416854210e+01,-7.1168277441719263e-01,-7.1168277441719263e-01
7.8719679919979995e+01,-7.1343723909238477e-01,-7.1343723909238477e-01
7.8769692423105781e+01,-7.1518724255682964e-01,-7.1518724255682964e-01
7.8819704926231566e+01,-7.1693277386754040e-01,-7.1693277386754040e-01
7.8869717429357337e+01,-7.1867382210949460e-01,-7.1867382210949460e-01
7.8919729932483122e+01,-7.2041037639570482e-01,-7.2041037639570482e-01
7.8969742435608907e+01,-7.2214242586728283e-01,-7.2214242586728283e-01
7.9019754938734692e+01,-7.2386995969351087e-01,-7.2386995969351087e-01
7.9069767441860463e+01,-7.2559296707190679e-01,-7.2559296707190679e-01
7.9119779944986249e+01,-7.2731143722829472e-01,-7.2731143722829472e-01
7.9169792448112034e+01,-7.2902535941686919e-01,-7.2902535941686919e-01
7.9219804951237819e+01,-7.3073472292026387e-01,-7.3073472292026387e-01
7.9269817454363590e+01,-7.3243951704961807e-01,-7.3243951704961807e-01
7.9319829957489375e+01,-7.3413973114464592e-01,-7.3413973114464592e-01
7.9369842460615160e+01,-7.3583535457369909e-01,-7.3583535457369909e-01
7.9419854963740946e+01,-7.3752637673383536e-01,-7.3752637673383536e-01
7.9469867466866717e+01,-7.3921278705088578e-01,-7.3921278705088578e-01
7.9519879969992502e+01,-7.4089457497951938e-01,-7.4089457497951938e-01
7.9569892473118287e+01,-7.4257173000330967e-01,-7.4257173000330967e-01
7.9619904976244058e+01,-7.4424424163479941e-01,-7.4424424163479941e-01
7.9669917479369843e+01,-7.4591209941556891e-01,-7.4591209941556891e-01
7.9719929982495628e+01,-7.4757529291629776e-01,-7.4757529291629776e-01
7.9769942485621414e+01,-7.4923381173683279e-01,-7.4923381173683279e-01
7.9819954988747185e+01,-7.5088764550625131e-01,-7.5088764550625131e-01
7.9869967491872970e+01,-7.5253678388292855e-01,-7.5253678388292855e-01
7.9919979994998755e+01,-7.5418121655459902e-01,-7.5418121655459902e-01
7.9969992498124540e+01,-7.5582093323842281e-01,-7.5582093323842281e-01
8.0020005001250311e+01,-7.5745592368105019e-01,-7.5745592368105019e-01
